MLM,HLM,AlogP,Molecular_Weight,Num_H_Donors,Num_RotatableBonds,LogD,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA7,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHDonors,NumRotatableBonds,NumValenceElectrons,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA10,SMR_VSA3,SMR_VSA7,SlogP_VSA2,SlogP_VSA6,TPSA,VSA_EState3,VSA_EState6,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_benzene,fr_bicyclic,fr_ester
12.12,18.81,4.71,342.233,2,4,4.709,734.8009636028933,14.656489770562878,11.728437272402367,13.314433811517072,10.237183443017884,6.815287314018658,7.60828558357601,4.953782525277987,5.808119424452508,3.4212251208549183,4.3109758943506336,2.2518348234078474,2.498460642766368,24.395944776997904,341.052759612,21.0,326.11199999999997,13.892254679614824,6.140409550258326,3.1626137571889434,132.0901475200332,4.759720000000002,90.22940000000003,342.24000000000007,2.0,3.0,2.0,3.0,2.0,4.0,106.0,46.2617792402574,36.249741388469445,3.0,21.61733017263291,10.197363616602075,70.32740261853236,10.197363616602075,59.20049963513837,40.71,10.695699509742168,16.511670041125793,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
5.92,58.12,1.854,392.451,1,6,1.854,1158.5640368121149,20.543241116511005,16.643371448151584,16.643371448151584,14.028407103102726,9.932021972974894,9.932021972974894,7.156616770994136,7.156616770994136,5.439998682920732,5.439998682920732,3.963821379091303,3.963821379091303,56.31204387861251,392.18484062799996,29.0,368.26700000000017,18.987682629313895,7.5795102177130875,3.3272633361157,168.0918232624306,2.827400000000001,111.97520000000004,392.4590000000001,1.0,7.0,2.0,3.0,1.0,6.0,150.0,18.19910120538483,43.67639416492468,4.0,28.535147168619098,14.034109026433187,64.07575304490055,32.393224891048774,47.25910666330309,76.34,2.890531856261023,13.039987381833313,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
4.34,76.28,-3.772,595.643,4,14,-3.406,905.7394463782384,20.597801070431423,17.522266966545,17.522266966545,14.79715763333328,10.690356115653517,10.690356115653517,7.7363701746237306,7.7363701746237306,5.559024093440637,5.559024093440637,4.160176836254017,4.160176836254017,30.59278834861098,403.23721054800006,30.0,374.2980000000001,20.443086363221386,10.274637069898787,5.61572306064283,178.1163959204184,4.150400000000004,117.16800000000003,403.5300000000001,0.0,6.0,1.0,3.0,0.0,9.0,156.0,25.122838405075452,61.3235273149176,4.0,0.0,24.75175502454258,78.37884674907758,50.42786507142828,67.25194376568359,54.38,0.0,15.135848207623376,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
14.41,8.41,5.639,423.594,1,2,5.639,1068.0149204370766,19.9574546788841,16.773508121841253,18.406501283696706,14.152198343190415,10.181585392024344,12.222826844343661,7.763643628805782,9.72691819618633,6.064481201810319,8.123188195049076,4.504742241022712,6.368029796740432,40.691565997681444,423.14390442000007,29.0,398.4070000000002,18.823742818509096,7.576168454512667,3.2811554753011514,179.47223141137755,6.248200000000005,121.48770000000003,423.6070000000002,1.0,4.0,1.0,3.0,1.0,2.0,150.0,6.06636706846161,74.75807970891111,5.0,34.81717161434749,9.467009378641833,64.29302415432649,21.75389307449131,47.49052945790051,37.27,4.447135684648312,12.25823982851518,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0
86.09,54.38,4.511,433.933,0,3,4.511,1112.207450306017,21.37166824125719,17.4610738507988,18.217002796817255,15.080520035918415,10.65378475615073,11.031749229159956,8.176097267331508,8.612533047803494,6.159295406590523,6.394392509378262,4.572161889218891,4.770889343633965,55.585150250534966,433.166938068,31.0,409.7510000000002,19.94302018923523,8.268462978249955,3.997529115596879,186.46180786430773,4.072720000000003,122.27650000000001,433.9430000000002,0.0,6.0,1.0,3.0,0.0,3.0,158.0,29.800041095617345,49.09138463432146,5.0,29.150386895418976,14.951935562841626,76.19880533767659,46.91420613285687,48.661413050844345,62.220000000000006,0.6954442971901039,13.778984112063213,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
1.0,6.47,4.795,344.835,1,5,5.58,873.1744458260683,17.26722023457211,14.083518996673444,14.839447942691898,11.435560745775549,7.929050538109202,8.307015011118429,6.220816536229691,6.628016662970297,4.161899895803415,4.4741486735722,2.6456600550888076,2.817763079041674,23.623570984405198,344.129155592,24.0,323.6740000000001,16.80510634028333,6.832340536945787,3.549642355086689,146.2096396408165,4.054860000000003,96.89780000000003,344.84200000000016,1.0,4.0,2.0,3.0,1.0,5.0,126.0,17.667306958694127,61.7270343480093,3.0,22.634341325465037,9.551078168738563,58.372143205904905,27.36845391584049,36.65915541707259,47.28,10.857285701445154,9.757634684079974,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
0.008,0.079,3.436,347.455,1,6,3.447,882.9583284944623,16.286246282559798,12.637786337935097,14.27077949979055,11.098484877679933,7.285265738360714,9.648081797210002,5.065531853823194,7.886005282690409,3.3139741428777856,6.1348409769954095,2.271323594964962,4.503391275270963,22.19459984253432,347.07621878400005,23.0,330.3290000000001,15.763447845860433,6.554759206966572,3.456542137725552,139.19865267821032,3.8224000000000027,93.08150000000002,347.46500000000003,1.0,5.0,1.0,3.0,1.0,6.0,120.0,25.122838405075452,30.686289896772447,3.0,27.047463306025882,9.780484743446223,54.04147582131026,18.19828172777516,58.25065499883234,63.99,6.1276480414760535,12.472793629642304,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
0.24,0.26,3.715,374.474,1,6,3.697,730.7852143804416,19.551677284948287,16.598868326413594,16.598868326413594,12.934759407976115,10.037963310817037,10.037963310817037,7.897897048499328,7.897897048499328,6.2108140632719815,6.2108140632719815,4.885444927707278,4.885444927707278,4.899909730850478,374.22055744,27.0,344.2410000000001,19.646065681416836,8.276216610980422,3.9417702345564782,160.1908623780367,3.426120000000002,101.88770000000005,374.4810000000001,1.0,6.0,0.0,1.0,1.0,5.0,148.0,19.26246486877803,44.088381229253045,3.0,17.659729963668294,9.883888251797686,22.514758973090913,47.24001299180405,0.0,79.47,0.0,0.321956805870496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41.879,79.973,3.639,334.412,2,6,3.639,831.7197087201555,18.449382989376332,14.667349542013614,14.667349542013614,11.842059705644738,8.128332969745324,8.128332969745324,6.337034908679089,6.337034908679089,4.326744955793585,4.326744955793585,2.244743443756068,2.244743443756068,50.245676810150904,334.168127944,25.0,312.24300000000005,18.28113479004781,7.673257907792832,4.270510307319607,147.98499882769804,2.7161999999999997,98.76760000000004,334.4190000000001,3.0,4.0,2.0,2.0,2.0,4.0,128.0,56.02017837940058,37.10711151969846,2.0,11.814359458703011,5.316788604006331,71.28765809124549,17.353284711086356,54.59730361615449,72.19,2.7659034076593603,16.585815422924636,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.06,0.69,1.631,481.586,1,8,1.631,1188.5408339669787,23.51829709012867,18.237399304970943,19.870392466826395,15.018223746974853,10.045928618112567,13.334303566177713,7.628683700308513,11.473431954657096,5.131471711635765,8.170798789412517,3.4947259106330963,5.8635432391870514,0.0,481.13412758399994,32.0,454.3800000000002,24.021138137680097,9.47113792538396,5.399592173097975,188.63329383999687,2.19282,122.98530000000005,481.5960000000003,1.0,9.0,2.0,2.0,1.0,8.0,174.0,6.06636706846161,61.7270343480093,3.0,37.3285345855338,4.305215991296234,48.02802097092827,60.04782563183227,47.360052954749044,113.09,2.620258487654321,10.881168909037065,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
64.19,71.82,1.267,377.239,2,6,1.501,824.3513708271812,16.233840039752504,12.712895346977618,14.298891886092322,11.114193540729628,7.368853161740029,8.161851431297382,5.253884686072358,6.169560214864048,3.5166787353215865,3.9503488902906376,2.2971874973782986,2.628482015961785,23.73827427175903,376.06472126400007,23.0,360.11,15.667174415584117,6.907321607289892,3.9514841381241883,141.19443627283715,1.9743199999999999,89.88340000000002,377.24600000000004,2.0,7.0,0.0,3.0,2.0,6.0,120.0,0.0,34.98641523456319,3.0,33.001001565684845,30.049208910294176,40.517473288830175,37.184356441551934,28.999140795981784,88.49000000000001,7.0738806991975,3.862208317853506,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
46.97,44.69,4.018,294.348,2,4,4.018,820.8201497595908,15.526733258565956,12.642405515631282,12.642405515631282,10.66903509559602,7.296764616337061,7.296764616337061,5.157013738858724,5.157013738858724,3.455972404950861,3.455972404950861,2.4153110978720256,2.4153110978720256,56.31204387861251,294.13682781600005,22.0,276.21,14.198373702422145,5.934584386312411,2.8116681455190773,128.66402024905565,4.127320000000003,88.59990000000003,294.354,2.0,4.0,2.0,3.0,2.0,4.0,112.0,23.762552697081826,44.179309741689295,3.0,22.497490936116122,4.9839785209472085,59.788316034238335,17.49804021481163,48.53093654769288,54.12,3.922794994541026,15.333976736980885,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
0.508,2.046,1.501,350.421,1,5,1.5,860.6374702174678,17.76937394568524,14.837237470756751,14.837237470756751,12.792826335683708,8.870587732919489,8.870587732919489,6.345150974711372,6.345150974711372,4.565728087495882,4.565728087495882,3.2388863989819248,3.2388863989819248,30.06559434652357,350.19674270400003,26.0,328.2540000000001,16.43906867599518,7.4669981239578975,3.6342527126671174,151.88987641343036,1.4888199999999998,99.13870000000004,350.43000000000006,1.0,8.0,0.0,3.0,1.0,5.0,134.0,0.0,19.410925891078243,4.0,11.635725555670057,29.716398827235054,54.132368911072376,49.350668044972785,37.18106142967845,84.65,7.866726456737383,2.0116852992388568,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
0.63,0.35,2.282,310.307,1,6,1.852,768.0997387575281,16.070703332935974,12.39229459259502,12.39229459259502,11.25835149307306,6.90279725693954,6.90279725693954,4.751410494165972,4.751410494165972,3.253633263504962,3.253633263504962,2.0120499909616965,2.0120499909616965,36.39820241076966,310.10659030799997,23.0,296.2010000000001,14.706242135858965,6.6943700321272495,3.5161216430687285,131.8024955029404,2.2323000000000004,81.72720000000002,310.313,1.0,7.0,2.0,3.0,1.0,5.0,116.0,12.13273413692322,52.388424093776386,3.0,5.969305287951849,20.62413380791181,59.65783953108687,33.703236637141195,48.53093654769288,89.99000000000001,13.618205485319761,14.535502924871613,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0
0.86,0.06,2.739,267.711,1,5,2.746,579.9513650254355,13.120955864630139,10.235152614878842,10.991081560897298,8.668233757796587,5.668123807077011,6.046088280086239,3.802893826947666,4.23932960741965,2.503623276480535,2.727201441445131,1.670062801016283,1.8306468871460078,6.923737199690624,267.077454368,18.0,253.60399999999998,12.700325561856753,5.265942183016261,2.262889366272825,109.72211780767925,2.5962000000000005,70.32220000000002,267.716,1.0,5.0,0.0,2.0,1.0,4.0,96.0,18.524677089923138,18.55355575984923,2.0,29.03528517678712,9.384673127209002,29.046139017126084,29.00853236235096,18.3295777085363,55.629999999999995,3.7488712522045855,3.486555256361804,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
77.006,94.572,2.582,369.371,2,4,2.602,1018.2414257905651,19.12902755413791,15.198248587486926,15.198248587486926,13.049575153157903,8.453604745347176,8.453604745347176,6.413026912269349,6.413026912269349,4.940479243038174,4.940479243038174,3.5823279831644363,3.5823279831644363,12.13273413692322,369.13247070799997,27.0,350.22500000000014,17.14028529594108,6.458543311996875,2.732015692942955,154.63222699661574,2.6020000000000003,97.04400000000003,369.37700000000024,2.0,8.0,1.0,3.0,2.0,4.0,140.0,0.0,36.10128036616923,4.0,16.81664638159746,15.181342137549283,35.01993218362728,47.400507102587525,18.19910120538483,106.56000000000002,16.636086860785703,5.388829207608969,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0
39.462,13.565,2.824,260.236,1,2,2.824,484.6845087606219,12.466255326250886,8.414111453400416,9.230608034328142,7.9485083084230705,4.636004325711667,5.6216028853651565,3.301894850166852,4.265943450423463,1.9904595691026232,2.8637720115996745,1.2546049282567218,1.95054977847831,0.0,260.023118504,17.0,253.18399999999994,11.970156106519743,4.402540608079967,2.9958677685950414,99.11176342721005,2.5559000000000003,59.139700000000005,260.23999999999995,1.0,3.0,1.0,1.0,1.0,1.0,90.0,17.828252017852726,18.19910120538483,2.0,28.524102723004233,5.316788604006331,29.828919765543436,16.827685105676345,29.257873006482107,41.46,2.7813966836734694,4.6518130353993445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99.99,99.99,0.918,288.345,1,4,0.913,585.9711276990871,14.656489770562878,12.42572208092922,12.42572208092922,10.237183443017884,7.30280092069875,7.30280092069875,5.329353555003812,5.329353555003812,3.740074067038692,3.740074067038692,2.6336911062141177,2.6336911062141177,19.913841467842857,288.15862588,21.0,268.191,14.16008692625173,6.321331595063947,3.2773430300640944,123.47024001300524,1.6694399999999994,77.93370000000004,288.35099999999994,1.0,6.0,0.0,2.0,1.0,4.0,112.0,5.156663257125445,32.75548471369488,3.0,0.0,20.441408903026193,29.54179055179752,40.92498146310624,16.9167820801995,73.07000000000001,7.3193322415819715,2.0166550925925923,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
45.085,40.659,3.043,372.465,1,4,2.94,804.9818931415508,18.96589084732138,16.311713103491854,16.311713103491854,13.041713895658196,9.995151713862414,9.995151713862414,7.986126911535802,7.986126911535802,5.646876208436528,5.646876208436528,4.086640708547373,4.086640708547373,36.549767836680616,372.227374136,27.0,344.2490000000001,18.00530517350135,7.324622661886986,3.4439080094343297,158.8494575626103,4.182020000000003,100.55570000000006,372.47300000000007,1.0,8.0,0.0,2.0,1.0,4.0,146.0,31.84578090235871,32.60702369139466,4.0,11.8489772901731,24.821036252369353,23.47542348333591,37.396907170620004,10.719938508586424,89.08,11.676151083647927,0.10251611447047981,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
0.16,4.07,0.035,462.332,2,8,-0.55,459.21731417676136,15.94938298937633,13.679314972968191,15.265311512082896,10.541713895658194,7.888450595382094,8.681448864939444,5.887545838971954,6.803221367763644,3.669300350125196,4.162551988842237,2.747991108289473,3.2235358098459166,19.056471336613843,371.10960579199997,22.0,346.09500000000014,17.729475826191678,8.86764180631624,5.875869234240426,141.40795218869582,3.2621200000000012,91.64200000000007,372.30300000000017,0.0,4.0,1.0,1.0,0.0,7.0,124.0,15.929943897949348,44.53376429615369,2.0,15.929943897949348,4.899909730850478,28.23527221291424,56.562757617623554,22.671820721217244,30.930000000000003,0.0,6.024628945369975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.39,5.12,2.679,291.412,2,2,2.7,695.4321424590921,15.240122497076651,12.841060445617309,13.657557026545035,9.114879522194052,6.598261165790566,7.4147577467182915,6.176351657583083,7.175422424345864,3.370780297338482,4.468973455016389,2.133587857734785,3.2303704053555684,41.54242319814374,291.140533292,20.0,270.252,14.782146628028213,4.735563761063727,2.4984757855443984,122.94389079842753,3.332060000000001,85.46260000000004,291.42,3.0,4.0,0.0,2.0,2.0,1.0,108.0,0.0,52.66932618153773,2.0,33.14797251605516,10.30076712495354,21.69797817194375,16.43008350268206,0.0,68.01,3.863647486772487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18.08,27.57,0.536,342.372,1,4,0.584,933.9956236393007,17.10408352775558,13.016085832682709,13.832582413610435,11.57971869811898,7.011861370755366,7.891514182010261,4.911630542971306,5.769733394829324,3.3069137941810056,4.064634860985664,2.0795360493333686,2.7789231418242326,23.579163975850747,342.078661308,24.0,328.26800000000003,15.879017013232515,6.629935720844812,3.1797520661157024,141.13614818786363,2.1647,91.53320000000002,342.38,1.0,7.0,0.0,3.0,1.0,4.0,122.0,6.06636706846161,12.13273413692322,3.0,22.375524087125577,14.53505668968577,57.95647375835932,27.55203396031481,46.83375537161032,86.11,4.971743249769044,6.81202933407746,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
92.19,73.98,-0.652,365.404,2,6,-0.652,933.2328155364216,18.612519696192855,13.852368784983614,14.66886536591134,11.718563918452732,7.367299138134442,8.913618616056004,5.399490522194674,6.96091357966226,3.6060593085555177,4.535290541967084,2.2134022854513056,2.72884211142516,0.0,365.104541708,25.0,346.25900000000007,18.685275965316915,7.493301784651112,4.675292537675695,144.82994556771612,0.013800000000000812,92.08740000000002,365.41100000000006,3.0,8.0,1.0,2.0,2.0,6.0,134.0,12.13273413692322,24.117007251546223,2.0,15.930470882759089,9.883888251797686,58.00938597643894,32.5466303086619,46.21869957351072,120.48999999999998,7.77680269138514,7.364372148003656,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.451,0.298,0.724,315.143,0,3,0.724,606.5087257025715,12.41384908344359,8.7147859026231,11.11727902266553,8.130228955335799,4.536006278153751,6.208657358965998,3.058131643822341,4.7854847020383975,2.019983393773626,3.3588151752436417,1.2547712419498673,2.3067596345702843,0.0,313.936075184,17.0,308.09200000000004,11.999329445189208,4.804158785639368,2.294667764901333,108.8121493084898,1.8430999999999997,66.7505,315.14799999999997,0.0,5.0,0.0,2.0,0.0,2.0,88.0,0.0,21.99631096641096,2.0,33.236035063835935,9.551078168738563,44.23009206880691,22.630180997967944,33.10737368205791,61.190000000000005,2.2518350812547245,1.4288425925925927,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
6.625,10.666,4.675,426.306,3,5,4.675,912.1503610037303,19.440946820939047,15.031492915558893,16.617489454673596,12.890902547037026,8.440612014193274,9.233610283750625,6.390150987842808,7.305826516634498,4.23179142762571,4.7008754569159565,2.8300914477038366,3.0646334623489597,38.112942673227685,425.07388898000005,27.0,406.1540000000002,19.072455868958638,7.8989269815732595,4.178103150480812,166.11817181549014,3.8401400000000017,109.0592,426.31400000000014,3.0,5.0,2.0,3.0,3.0,5.0,138.0,59.65783953108687,53.03705541764781,3.0,27.65498640513588,10.409769918057593,93.5870397388496,15.99768564513942,71.33323377206159,74.25,11.5135310111699,18.088979486671654,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
31.309,19.472,3.549,254.345,1,8,2.095,381.7712232233098,12.673362107437434,10.069299692390086,10.885796273317812,8.1302289553358,5.9685539341670335,6.78505051509476,3.997087459593982,5.16541540544369,2.571407363128682,3.7574698362761505,1.5886020109147025,2.6478092592416522,19.056471336613843,254.097665436,17.0,236.20699999999997,13.903131313131313,7.221422346514046,5.129306846999155,105.47352337176149,3.5283000000000024,68.74830000000004,254.35099999999994,1.0,3.0,0.0,1.0,1.0,8.0,94.0,13.344558822616634,31.39519900570125,1.0,23.089336112251527,0.0,21.88702852432582,16.859077629157497,12.13273413692322,54.370000000000005,8.485960535635375,3.8966645933064585,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.3395,36.814499999999995,2.484,252.336,0,4,2.474,622.1685185859881,12.25071237662706,10.088478626053002,10.904975206980728,8.236382105218446,5.771278500893071,6.650931312147966,3.8978036076728433,4.7708197667143795,2.598042913420864,3.3546437526507478,1.6321962098045046,2.323354185522735,15.977600948340786,252.104482132,17.0,236.215,12.038231736831621,5.26691280943705,2.4634243485647094,103.09617906582491,1.1854,68.26500000000003,252.34300000000002,0.0,5.0,0.0,2.0,0.0,4.0,92.0,19.765380445542643,6.4208216229260096,2.0,16.29765880070677,13.951772775000357,27.679370378963522,20.496529180912933,21.363848258786483,51.66,1.9095597915091962,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
12.86,8.37,3.606,447.483,1,6,3.54,1182.1594154775855,23.534804948073724,18.968684359209337,18.968684359209337,15.926585250869648,10.501406255277415,10.501406255277415,7.861149053640711,7.861149053640711,5.740652480586452,5.740652480586452,3.9654136435445895,3.9654136435445895,31.189205473537065,447.1794208999999,33.0,422.2910000000002,22.260960924405232,9.277680352721314,4.502029864083466,191.47707744177455,3.9758200000000032,122.65470000000005,447.49100000000027,1.0,8.0,2.0,3.0,1.0,6.0,170.0,29.828919765543436,36.958650497398246,4.0,17.638763956702938,9.967957041894417,70.54277994401919,42.987774341443455,42.595045982382736,99.64000000000001,2.7009566046727844,11.27182543025131,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
2.04,3.15,1.89,329.304,0,3,1.89,827.8563551795719,16.89697674656903,13.197668246604362,13.197668246604362,11.61255742356589,7.445024866122629,7.445024866122629,5.616691746934495,5.616691746934495,4.531961624927116,4.531961624927116,3.4486444445694553,3.4486444445694553,6.06636706846161,329.08993720000007,24.0,314.18800000000005,14.620837262355307,5.020541817180653,1.7189317892002711,137.2492726421672,1.4394,80.54300000000003,329.3080000000001,0.0,7.0,1.0,2.0,0.0,3.0,124.0,0.0,30.183374320007836,4.0,11.876485017303356,4.899909730850478,47.41578167175393,37.54074623662147,35.14257813371629,78.21,0.0,5.2855822467876035,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
34.943,19.298,1.451,341.451,1,5,-0.71,693.8449442882024,17.11467340730599,14.947815049090757,14.947815049090757,12.261881452923197,9.176540055210566,9.176540055210566,7.449914976879531,7.449914976879531,5.731506911855055,5.731506911855055,4.328866337239254,4.328866337239254,4.681802935145185,341.22156048400007,25.0,314.243,16.543171365124767,7.136098420977297,3.695875881500788,148.74132079809092,1.9104999999999999,96.54870000000005,341.459,1.0,6.0,1.0,2.0,1.0,5.0,134.0,6.06636706846161,62.00791018453274,4.0,0.0,24.98116159925024,41.980644338307904,52.95319616017175,30.853741354913915,55.21,7.706306051124878,6.530741685563115,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
25.302,50.621,2.995,306.426,1,5,3.14,621.6522928338422,15.620955864630139,13.174645225372652,13.991141806300378,9.769875513468987,7.058974560975314,7.8754711419030405,6.530845631407666,7.561494513334032,2.8737414669675494,4.295590187637752,1.862939698386824,2.731977941730343,10.763943219404432,306.151432324,21.0,284.25899999999996,15.694197571807344,5.971873605428388,3.9066169608647296,128.98315177869642,3.5454000000000017,85.83220000000004,306.435,1.0,5.0,0.0,2.0,1.0,4.0,114.0,34.61868599845312,5.917906046161393,2.0,23.192304888272737,14.53505668968577,28.47530160539329,20.442236419037275,18.59053071483923,59.81,3.816929143571009,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
19.41,99.99,1.768,310.311,2,5,1.768,861.259881910817,15.6480536021256,12.138366678817663,12.138366678817663,11.292826335683708,7.057088672434739,7.057088672434739,5.02134505544402,5.02134505544402,3.436969899007629,3.436969899007629,2.450100143817533,2.450100143817533,29.165378004696915,310.11782368800004,23.0,296.205,13.37826920560022,5.484661405207991,2.6134689670618196,130.51362755137703,2.3278999999999996,83.39910000000002,310.317,3.0,8.0,0.0,4.0,2.0,5.0,116.0,0.0,24.26546827384644,4.0,22.930079997205514,19.935914083788834,54.63960917763798,19.935914083788834,51.953416213995794,110.0,0.0,7.508670319979844,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
40.959,72.393,3.465,396.436,2,6,3.451,929.9250265472231,21.018297090128673,16.690192580742394,16.690192580742394,13.945055977534915,9.386964648973967,9.386964648973967,6.833816579799031,6.833816579799031,5.378070828454224,5.378070828454224,3.6667910291555437,3.6667910291555437,19.056471336613843,396.16852186799997,29.0,372.25100000000015,20.3859495632895,8.34368911401291,3.805000455089441,168.9216403967633,3.8808000000000025,110.21500000000007,396.44300000000015,2.0,7.0,2.0,2.0,2.0,6.0,152.0,25.122838405075452,42.67056301139546,3.0,23.399491077744187,0.0,53.59147246262526,37.03822728045639,47.45697421186694,97.22,13.194504476847897,12.318562888258333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.05,8.46,2.944,272.346,0,6,2.944,562.2623072027644,14.535169427003234,12.152768119164174,12.152768119164174,9.5585506480638,6.903219033366124,6.903219033366124,5.488969612542586,5.488969612542586,3.0534094151121125,3.0534094151121125,2.2178358528106377,2.2178358528106377,30.33183534230805,272.16371126,20.0,252.19199999999995,14.370813794085706,6.410357430300499,3.7264403180898586,118.55299289644095,2.9064000000000014,77.04300000000003,272.352,0.0,5.0,1.0,2.0,0.0,6.0,106.0,44.179309741689295,24.475849964432893,2.0,5.783244946364939,20.20725493475596,30.33183534230805,25.990499881120897,30.33183534230805,60.67,12.643981481481482,9.71312905909226,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
5.05,54.08,4.121,333.212,1,5,4.005,736.110321696163,15.363596551749426,11.721756817062007,13.233614709098916,10.703509938206668,6.853575451288639,7.609504397307093,4.88309791230364,5.7559694732476085,3.186435908191399,3.622871688663383,2.154838496826866,2.6808809770528126,36.39820241076966,332.04831842799996,22.0,319.10600000000005,15.099816304393963,6.966492065653314,3.8862621758531475,138.44584764281296,4.938200000000004,88.94470000000001,333.218,1.0,3.0,1.0,3.0,1.0,5.0,112.0,23.20187978046503,48.02802097092827,3.0,23.20187978046503,10.30076712495354,76.22722216051152,4.9839785209472085,59.27540755951077,38.06,4.519392274708857,13.200224223310892,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
80.393,72.503,4.337,331.322,2,3,2.262,1063.260478236251,17.388540578131753,13.008990328513487,13.008990328513487,12.114193540729628,7.642411151353278,7.642411151353278,5.671496448123283,5.671496448123283,4.075889659633255,4.075889659633255,2.750959587548952,2.750959587548952,30.33183534230805,331.084457896,25.0,318.22300000000007,14.958720773985492,5.794698707885525,2.7189720332577485,142.30752133298532,4.5656000000000025,93.50510000000001,331.32700000000006,2.0,5.0,3.0,4.0,2.0,3.0,122.0,35.4884985994335,47.52510539416365,4.0,16.938549644058888,5.156663257125445,72.29348924477472,21.339023334758707,71.25313269005106,83.56,23.405639531742455,19.21776172095429,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
0.016,12.224,2.452,305.442,0,6,2.306,561.6978832067708,15.405412915006313,13.367930907095253,14.18442748802298,9.952397498181153,7.064862350350267,7.944515161605162,5.789811362177816,6.679492329199419,3.039502076016895,4.233612760755725,1.9651124831201914,2.791261185207558,31.38894083943101,305.167416736,21.0,282.267,15.851269764825574,6.9546899150925015,4.4724209078600845,130.22700879439157,2.754500000000001,87.73300000000005,305.451,0.0,5.0,0.0,2.0,0.0,6.0,114.0,13.847474399381248,7.04767198267719,2.0,17.285125158921232,19.8518452936921,34.038753097090286,40.994861241723676,17.77374991369207,45.150000000000006,3.3558922984049246,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
92.35,72.68,3.257,386.46,1,6,3.257,905.1402579447954,20.095647359318296,16.463772023344365,16.463772023344365,13.46923425058676,9.881780707314203,9.881780707314203,7.609756288192474,7.609756288192474,4.873164231870028,4.873164231870028,3.435548708990714,3.435548708990714,13.847474399381248,386.20057094400005,28.0,359.2510000000001,20.113235134596483,9.040435574117533,4.609425275001913,164.07863591406502,3.678600000000003,106.16020000000006,386.4670000000002,1.0,5.0,1.0,2.0,1.0,6.0,150.0,38.46739722769209,31.246737983401033,3.0,5.907179729351506,9.883888251797686,63.32369124072022,17.08116134165578,35.126372526379875,60.33,2.7998030045351476,7.765508926098752,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
